id,timestamp,country,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
2176,1/9/2017 10:10:34,United States,Full time,DBA,5,No,40,0,None (no degree completed),Unknown,Yes,7166
2177,1/9/2017 8:30:55,Ecuador,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2178,1/9/2017 12:42:27,United States,Full time,Other,5,No,41,0,Masters,Yes,No,6666
2179,12/29/2017 13:43:32,Uganda,Full time,Architect,1,No,45,0,Bachelors (4 years),Yes,No,8333
2180,1/9/2017 8:17:00,United States,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
2181,12/18/2017 11:43:03,United States,Full time,Analyst,5,Yes,40,0,Bachelors (4 years),No,No,7166
2182,12/13/2018 7:01:33,Canada,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
2183,12/30/2018 9:36:23,United States,Full time,DBA,7.26966766107567,No,39.9798666666667,0,Doctorate/PhD,No,Yes,6699.94942267699
2184,12/18/2017 23:29:10,Sweden,Full time,Architect,5.73729996392496,No,40.3435352886778,0,Associates (2 years),Yes,No,7656.65904484291
2185,1/5/2017 14:22:56,Australia,Full time,DBA,10,No,40,0,Bachelors (4 years),Yes,No,8333
2186,12/18/2017 13:23:18,United States,Full time,DBA,2,No,45,0,Bachelors (4 years),No,Yes,6833
2187,1/5/2017 21:18:21,United States,Full time,Other,4.78183333333333,Yes,39.6374166666667,1,Bachelors (4 years),No,Yes,7600.478
2188,1/5/2017 12:18:33,United States,Full time,DBA,5,No,40,1,Associates (2 years),Yes,No,7166
2189,12/13/2018 1:43:13,United Kingdom,Full time,Analyst,5,No,40,0,Associates (2 years),No,Yes,7166
2190,12/13/2018 4:53:10,Hungary,Full time,DBA,4.33048561027325,No,40.9734095118135,0,Bachelors (4 years),No,Yes,7298.82316186425
2191,1/9/2017 3:11:42,United Kingdom,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2192,12/21/2018 16:00:19,United States,Full time,DBA,4.81679446778712,No,42.4598647724824,3,Bachelors (4 years),Yes,Yes,7801.09098790425
2193,1/6/2017 5:14:29,Serbia and Montenegro,Full time,DBA,5,No,40,0,Masters,No,No,7166
2194,1/8/2017 5:34:45,Romania,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
2195,1/9/2017 10:20:26,United States,Full time,Engineer,5,No,40,1,Bachelors (4 years),No,No,7166
2196,12/27/2017 11:47:15,United States,Full time,DBA,5,No,40,2,Bachelors (4 years),No,Yes,7166
2197,1/5/2017 12:00:43,United States,Full time,Developer,6,No,45,0,Bachelors (4 years),Yes,No,5833
2198,12/20/2017 8:13:49,Canada,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
2199,1/5/2017 10:11:55,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2200,1/5/2017 12:28:30,United Kingdom,Full time,Architect,3,Yes,40,0,Bachelors (4 years),Yes,Yes,5833
2201,1/5/2017 20:45:53,Australia,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
2202,12/11/2018 9:51:38,United States,Full time,Developer,10,No,40,5,Bachelors (4 years),No,No,7500
2203,12/21/2018 15:32:19,United States,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
2204,12/20/2017 12:49:06,United Kingdom,Full time,Analyst,4.00837301587302,Yes,39.9241082251082,0,Bachelors (4 years),Yes,No,5825.22364652015
2205,1/2/2018 1:52:53,United Kingdom,Full time,Manager,2,Yes,40,0,Bachelors (4 years),Yes,Yes,7166
2206,1/9/2017 10:53:40,Brazil,Full time,DBA,3,No,45,1,Masters,Yes,Yes,4000
2207,1/6/2017 22:21:28,New Zealand,Full time,DBA,6,No,40,0,Bachelors (4 years),Yes,Yes,4641
2208,1/5/2017 21:08:17,United States,Full time,Developer,2,No,40,1,Associates (2 years),Yes,Yes,6916
2209,12/20/2017 8:41:57,United States,Full time,Analyst,2,No,44,0,Bachelors (4 years),Yes,No,6000
2210,1/6/2017 3:04:47,United Kingdom,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2211,1/5/2017 13:58:43,Canada,Full time,Manager,5,Yes,40,3,Associates (2 years),Yes,Yes,7166
2212,1/5/2017 15:28:34,United States,Full time,DBA,1,No,40,0,Bachelors (4 years),No,Yes,7916
2213,12/20/2017 8:09:48,United States,Full time,Engineer,3.99162820512821,No,43.2883333333333,5,None (no degree completed),No,No,7806.50479761905
2214,1/7/2017 4:36:27,Israel,Full time,Developer,3.59984483082277,No,41.6458574554531,5,Bachelors (4 years),Yes,No,7464.71911145561
2215,12/13/2017 9:25:24,United Kingdom,Full time,Developer,8,No,38,0,Bachelors (4 years),No,No,4010
2216,12/16/2017 15:33:38,Ireland,Full time,Developer,1,No,38,2,Bachelors (4 years),Yes,No,7083
2217,1/5/2017 11:15:08,United States,Full time,Developer,4,No,40,0,Bachelors (4 years),No,No,7916
2218,1/5/2017 14:14:35,United States,Full time,Engineer,3.85404761904762,No,40.390614973262,1,Associates (2 years),Yes,Yes,6709.96582900433
2219,12/12/2017 11:46:46,United States,Full time,Developer,5,No,40,1,Bachelors (4 years),Yes,Yes,7166
2220,12/14/2018 1:07:14,Ukraine,Full time,DBA,5,Yes,40,5,Bachelors (4 years),Yes,Yes,7166
2221,12/11/2018 9:12:49,United Kingdom,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,No,3958
2222,12/19/2018 20:30:34,Australia,Full time,DBA,4.82728549228549,No,40.9208207070707,5,None (no degree completed),Unknown,Yes,7260.67862692863
2223,1/5/2017 11:13:54,United States,Full time,DBA,6,No,37,0,Bachelors (4 years),Yes,No,7419
2224,12/20/2017 11:48:05,United States,Full time,Architect,4.01115809074826,No,41.5584475248864,0,Bachelors (4 years),Yes,Yes,7388.43297900402
2225,1/5/2017 11:20:25,United Kingdom,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
2226,12/11/2017 11:51:33,United States,Full time,DBA,4.17230311355311,No,40.4605060209398,2,None (no degree completed),Unknown,No,6834.9850820601
2227,1/3/2018 13:07:43,United States,Full time,Architect,6.83360064935065,Yes,42.2609419191919,0,Bachelors (4 years),No,No,7637.16026948052
2228,12/12/2017 16:59:48,United States,Full time,Developer,8,No,45,5,Bachelors (4 years),No,No,10416
2229,1/3/2019 9:57:18,United Kingdom,Full time,Architect,7,No,45,2,Bachelors (4 years),Yes,Yes,5791
2230,1/5/2017 13:32:08,United Kingdom,Full time,Developer,3.6830806246257,No,41.2063252590737,0,None (no degree completed),Unknown,Yes,6065.09642991103
2231,12/15/2017 3:18:15,Austria,Full time,DBA,4,No,40,0,Masters,Yes,Yes,3833
2232,12/20/2017 15:48:30,United States,Full time,DBA,3,No,40,1,Masters,Yes,No,5833
2233,12/11/2018 11:25:55,United States,Full time,DBA,8,No,45,0,Bachelors (4 years),Yes,No,8208
2234,1/9/2017 5:16:20,United Kingdom,Full time,DBA,5,No,40,0,Associates (2 years),Yes,Yes,5833
2235,12/20/2017 10:56:31,United Kingdom,Full time,DBA,0,No,38,0,None (no degree completed),Yes,Yes,7000
2236,1/9/2017 8:31:40,United States,Full time,Manager,3.82266996496776,Yes,41.439505098392,0,Bachelors (4 years),Yes,No,7158.63696955947
2237,1/9/2017 9:50:23,United States,Full time,Other,5,No,40,0,Bachelors (4 years),No,Yes,5000
2238,12/12/2017 13:35:19,New Zealand,Full time,DBA,6,No,40,0,Bachelors (4 years),No,Yes,4625
2239,12/20/2017 8:13:33,United States,Full time,Manager,5,Yes,40,1,Masters,Yes,No,7166
2240,12/18/2017 8:22:45,United States,Full time,Analyst,5,No,40,1,Bachelors (4 years),No,No,7333
2241,12/20/2017 8:27:54,United States,Full time,Architect,4,No,40,0,None (no degree completed),Unknown,No,9416
2242,12/14/2018 3:37:44,Poland,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
2243,12/21/2017 12:02:54,United States,Full time,DBA,1,No,40,0,Masters,Yes,Yes,7666
2244,12/28/2018 13:20:14,United States,Full time,DBA,8,No,40,0,None (no degree completed),Unknown,Yes,7916
2245,1/9/2017 13:57:15,India,Full time,DBA,5,Yes,40,0,Bachelors (4 years),No,Yes,7166
2246,12/19/2017 0:15:11,United States,Full time,Other,3,No,45,2,Associates (2 years),Yes,No,6750
2247,12/16/2017 1:24:16,Canada,Full time,Other,5,Yes,40,5,None (no degree completed),Unknown,No,7166
2248,1/9/2017 5:13:13,Sweden,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
2249,12/27/2017 12:17:01,United States,Full time,Manager,2,Yes,45,0,Bachelors (4 years),No,No,7916
2250,12/12/2017 22:14:05,United States,Full time,DBA,4,No,40,0,Bachelors (4 years),Yes,No,7500
2251,12/20/2017 9:12:59,United States,Independent or freelancer or company owner,DBA,5.00638288328777,No,40,0,None (no degree completed),Unknown,Yes,7072.95542431585
2252,1/6/2017 2:40:00,United Kingdom,Full time,Developer,4.0937619047619,No,42.5475,3,Associates (2 years),Unknown,No,7317.73833333333
2253,12/11/2018 7:27:52,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
2254,12/12/2017 12:11:17,United States,Full time,DBA,4.81679446778712,No,42.4598647724824,3,Bachelors (4 years),Yes,Yes,7801.09098790425
2255,1/7/2017 3:51:14,United Kingdom,Full time,DBA,1,Yes,37,0,Associates (2 years),Yes,Yes,5941
2256,12/19/2017 8:56:49,United States,Full time,DBA,4,No,40,1,Bachelors (4 years),No,Yes,7666
2257,12/11/2018 21:30:41,Switzerland,Full time,DBA,5,No,40,0,Masters,Yes,No,7166
2258,12/19/2017 11:55:33,United States,Full time,DBA,5.10358453416377,No,41.1304485743273,5,Bachelors (4 years),Yes,Yes,7636.39359304152
2259,12/14/2017 15:47:35,United States,Full time,DBA,1,No,44,0,Bachelors (4 years),Yes,Yes,6250
2260,12/19/2017 10:40:04,United States,Full time,Analyst,8.02510714285714,No,38.2182380952381,2,Bachelors (4 years),Yes,No,4645.29576190476
2261,12/20/2017 4:16:10,Germany,Full time,DBA,4,No,40,0,None (no degree completed),Unknown,Yes,5500
2262,12/11/2017 10:57:02,United States,Full time,Manager,4.83133333333333,Yes,40.5560714285714,5,Masters,No,No,7497.56645238095
2263,1/5/2017 11:20:18,United States,Full time,DBA,5,No,40,5,Bachelors (4 years),No,Yes,7166
2264,1/7/2018 9:48:52,Greece,Full time,Manager,4,Yes,45,0,Masters,No,No,5416
2265,1/4/2018 9:58:51,United States,Independent or freelancer or company owner,DBA,5.00638288328777,No,40,0,None (no degree completed),Unknown,Yes,7072.95542431585
2266,1/7/2017 10:47:31,United States,Full time,DBA,3,No,45,1,Bachelors (4 years),No,No,8583
2267,1/9/2017 8:33:34,United States,Full time,Engineer,6,No,45,5,Masters,Yes,No,8416
2268,12/28/2018 9:10:43,United States,Full time,DBA,5,No,40,2,Associates (2 years),Yes,Yes,7166
2269,1/2/2018 3:54:44,United Kingdom,Full time,Developer,4.07064526629927,No,40.8332818137705,0,None (no degree completed),Unknown,No,6749.64577467426
2270,1/5/2017 13:27:05,United States,Full time,Analyst,5,No,40,0,Bachelors (4 years),Yes,No,7166
2271,1/6/2017 12:27:58,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2272,1/5/2017 15:34:36,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2273,1/6/2017 2:47:21,France,Full time,DBA,4.14672601405319,No,40.96771598007,0,Masters,Yes,No,7054.6438534377
2274,1/9/2017 8:07:02,United States,Full time,Manager,4.46041621964992,No,40.1304928148445,0,Masters,Yes,Yes,6967.32155236808
2275,12/12/2017 13:30:40,United States,Full time,Architect,6.43319794584501,No,40.7668751509928,2,Masters,Yes,Yes,9105.57706204906
2276,1/11/2017 7:05:27,United States,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
2277,12/20/2017 8:51:52,United States,Full time,Developer,3,No,40,0,Bachelors (4 years),Yes,No,4333
2278,1/9/2017 16:35:41,United States,Full time,Developer,1,No,42,0,Bachelors (4 years),No,No,5083
2279,12/20/2017 3:16:14,United Kingdom,Full time,DBA,7,No,38,1,None (no degree completed),Unknown,Yes,6833
2280,1/2/2018 19:44:52,United States,Full time,DBA,8,Yes,40,5,Bachelors (4 years),Yes,Yes,7083
2281,1/9/2017 12:09:07,United States,Full time,DBA,1,Yes,40,0,None (no degree completed),Unknown,No,9166
2282,1/5/2017 11:17:06,United States,Full time,DBA,4.44066666666667,Yes,39.5132936507937,5,Masters,Yes,Yes,7372.48214285714
2283,12/18/2017 7:17:24,India,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2284,12/13/2017 7:22:16,Germany,Full time,DBA,1,No,40,0,None (no degree completed),Unknown,No,7166
2285,1/5/2017 17:13:38,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2286,1/6/2017 13:00:38,United States,Full time,Analyst,4.25375,Yes,44.7333636363636,0,None (no degree completed),Unknown,No,6932.34975
2287,1/6/2017 13:28:00,United States,Full time,Developer,2,No,40,0,Associates (2 years),Yes,No,4666
2288,1/6/2017 11:22:21,United States,Full time,DBA,4,No,40,0,Masters,Yes,No,9633
2289,12/12/2017 11:33:43,United States,Full time,DBA,10,Yes,40,0,Associates (2 years),No,No,6916
2290,1/13/2017 11:28:59,Belgium,Full time,DBA,5,No,40,5,None (no degree completed),Unknown,No,4833
2291,1/9/2017 4:14:35,Netherlands,Full time,DBA,3.49217382746,No,41.5034226847194,,Bachelors (4 years),No,No,7760.29556259317
2292,12/19/2017 19:32:30,United States,Full time,Analyst,1,No,45,0,Bachelors (4 years),No,No,7916
2293,1/5/2017 11:59:48,United States,Full time,DBA,5,No,40,0,Associates (2 years),No,Yes,5000
2294,1/8/2017 23:01:35,United Kingdom,Full time,Manager,5.147,Yes,39.5473333333333,5,Masters,Yes,Yes,6399.46353571429
2295,12/20/2017 10:27:18,United States,Full time,DBA,5,No,41,0,Bachelors (4 years),No,No,6293
2296,12/20/2017 13:39:06,Spain,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
2297,1/9/2017 14:41:25,Denmark,Full time,Other,5,No,37,0,Bachelors (4 years),Yes,No,6520
2298,1/3/2018 10:28:31,United States,Full time,DBA,6.66507657620158,No,42.1861481149569,5,Bachelors (4 years),No,No,8392.14819126707
2299,1/5/2017 14:33:36,United Kingdom,Full time,DBA,4.40226374619533,Yes,41.9992648418403,1,Bachelors (4 years),Yes,No,7948.52400045543
2300,12/20/2017 11:14:14,Canada,Full time,Developer,10,Yes,40,0,Bachelors (4 years),Yes,No,5512
2301,12/21/2017 6:42:06,Denmark,Full time,DBA,7,No,37,1,Associates (2 years),Unknown,Yes,7616
2302,12/13/2017 1:37:34,India,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
2303,1/5/2017 7:53:18,United States,Full time,DBA,7,No,45,1,Bachelors (4 years),Yes,Yes,10000
2304,12/20/2017 9:55:44,United States,Full time,Developer,5.05105031080031,No,41.454443001443,1,None (no degree completed),Unknown,No,6904.00934307359
2305,12/25/2018 6:44:13,Netherlands,Full time,Developer,5,Yes,40,0,Masters,Yes,Yes,7166
2306,12/20/2017 15:10:13,United States,Full time,DBA,6,No,40,2,Masters,Yes,No,8166
2307,1/5/2017 15:53:37,United Kingdom,Full time,Developer,3,Yes,38,0,Bachelors (4 years),Yes,Yes,5900
2308,1/7/2017 7:15:32,Russia,Full time,Developer,6.70029678654679,Yes,41.3685785048285,0,Masters,Yes,Yes,6923.15833849484
2309,12/20/2017 11:14:08,United States,Full time,DBA,2,No,40,0,None (no degree completed),Unknown,Yes,9666
2310,1/2/2018 9:05:00,United States,Full time,Analyst,10,No,40,0,Bachelors (4 years),Yes,Yes,6000
2311,1/9/2017 9:08:20,United States,Full time,DBA,3,Yes,45,1,None (no degree completed),Unknown,No,7916
2312,1/9/2017 16:20:14,United States,Full time,Manager,5.02133333333333,Yes,40.05,5,Bachelors (4 years),Yes,Yes,7172.66666666667
2313,1/6/2017 15:25:59,United States,Full time,Engineer,5,No,40,0,Associates (2 years),Unknown,No,5333
2314,12/13/2017 2:41:46,Iceland,Full time,Architect,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
2315,1/5/2017 17:15:17,United States,Full time,DBA,5,No,40,2,Associates (2 years),Yes,Yes,7166
2316,12/22/2018 1:55:35,United States,Full time,Analyst,6,No,40,1,Masters,Yes,Yes,5500
2317,12/12/2017 13:57:16,United States,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,Yes,7166
2318,12/20/2017 10:06:23,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),Yes,No,8333
2319,1/13/2017 11:21:12,United States,Full time,Developer,6.21136547649976,No,41.6767333361083,5,Bachelors (4 years),No,No,7351.84560359249
2320,12/22/2018 9:35:51,United Kingdom,Full time,Analyst,5,Yes,40,2,Masters,No,No,7166
2321,12/21/2017 11:03:46,United States,Full time,Analyst,2.6035428833578,No,41.6458592814608,0,Bachelors (4 years),No,No,6660.98269079627
2322,12/20/2017 8:36:35,United Kingdom,Full time,Developer,9,No,37,0,None (no degree completed),Unknown,Yes,4803
2323,12/17/2017 22:33:38,Russia,Full time,Manager,5.09988474107592,Yes,41.8694997779998,0,Bachelors (4 years),No,Yes,7272.1812507313
2324,12/20/2017 11:00:52,United States,Full time,DBA,5.50257142857143,No,40.251,3,Bachelors (4 years),No,Yes,7597.74405555556
2325,12/11/2017 8:56:00,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2326,1/5/2017 11:13:26,United States,Full time,DBA,6,No,40,0,None (no degree completed),Unknown,Yes,8356
2327,1/9/2017 10:04:44,United States,Full time,Architect,3.23607850482851,Yes,40.7139062326562,0,Masters,Yes,Yes,6637.1758454046
2328,1/13/2017 11:29:46,United States,Full time,Developer,4,No,44,1,None (no degree completed),Unknown,No,4166
2329,12/26/2017 11:20:09,United States,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,No,5666
2330,12/18/2017 10:24:20,United States,Full time,DBA,4,No,43,5,Bachelors (4 years),Yes,No,7083
2331,1/5/2017 13:30:17,Denmark,Independent or freelancer or company owner,DBA,5,No,40,0,Masters,Yes,Yes,7166
2332,1/5/2017 11:52:11,United States,Full time,DBA,1,No,45,4,Associates (2 years),Yes,Yes,9583
2333,1/10/2017 7:53:41,United States,Full time,Architect,5.53284126984127,No,41.7731746031746,2,Bachelors (4 years),Yes,Yes,6762.5674122807
2334,12/18/2017 8:23:18,Canada,Full time,Developer,0,No,40,0,Associates (2 years),Yes,Yes,5180
2335,12/12/2017 11:36:29,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),No,No,7166
2336,1/5/2017 13:05:53,United States,Full time,DBA,5,No,40,0,Associates (2 years),Yes,Yes,7166
2337,1/7/2017 9:58:10,Finland,Full time,DBA,5,No,40,1,Masters,Yes,Yes,7166
2338,12/20/2017 10:51:02,Sweden,Full time,Developer,5,No,40,0,Associates (2 years),Unknown,Yes,7166
2339,1/10/2017 5:01:50,United Kingdom,Full time,DBA,2,No,45,0,None (no degree completed),Unknown,No,4833
2340,1/5/2017 13:33:05,United States,Full time,Architect,5,No,40,2,Bachelors (4 years),Unknown,Yes,7166
2341,12/29/2017 19:46:14,United States,Full time,Developer,4,No,42,0,Bachelors (4 years),Yes,No,4500
2342,1/5/2017 9:20:25,Russia,Independent or freelancer or company owner,Developer,5,No,40,5,Masters,Yes,Yes,7166
2343,12/23/2017 12:08:50,United States,Full time,Architect,7,No,40,0,Bachelors (4 years),Yes,Yes,9250
2344,12/14/2017 3:12:46,Netherlands,Full time,Analyst,5,No,40,0,Masters,No,No,4666
2345,12/21/2018 20:24:49,United States,Full time,Developer,7,No,40,4,None (no degree completed),Unknown,No,8575
2346,12/20/2017 11:26:48,United States,Full time,DBA,5,No,40,0,Masters,Yes,Yes,10000
2347,12/16/2017 22:02:55,United States,Full time,Developer,9,No,40,2,Bachelors (4 years),Yes,No,9814
2348,1/6/2017 5:50:14,Ireland,Full time,Developer,5,Yes,40,0,Associates (2 years),Yes,No,7166
2349,1/9/2017 3:16:15,United Kingdom,Full time,DBA,5,No,40,0,None (no degree completed),Unknown,No,7166
2350,12/12/2017 11:21:38,United States,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),,No,7107.08916993941
2351,12/20/2017 8:22:05,United Kingdom,Full time,Developer,10,Yes,40,0,Masters,Yes,Yes,5030
2352,1/4/2018 10:14:40,United States,Full time,DBA,4.32132442965531,Yes,41.7097485292485,1,Associates (2 years),Yes,Yes,7175.50057398157
